Column1;col1;col2
2603;u+0001f483u+0001f3fd;\xf0\x9f\x92\x83\xf0\x9f\x8f\xbd
2604;u+0001f483;\xf0\x9f\x92\x83
2605;u+0001f483u+0001f3fe;\xf0\x9f\x92\x83\xf0\x9f\x8f\xbe
2606;u+0001f483;\xf0\x9f\x92\x83
2607;u+0001f483u+0001f3ff;\xf0\x9f\x92\x83\xf0\x9f\x8f\xbf
2608;u+0001f485;\xf0\x9f\x92\x85
2609;u+0001f485u+0001f3fb;\xf0\x9f\x92\x85\xf0\x9f\x8f\xbb
2610;u+0001f485;\xf0\x9f\x92\x85
2611;u+0001f485u+0001f3fc;\xf0\x9f\x92\x85\xf0\x9f\x8f\xbc
2612;u+0001f485;\xf0\x9f\x92\x85
2613;u+0001f485u+0001f3fd;\xf0\x9f\x92\x85\xf0\x9f\x8f\xbd
2614;u+0001f485;\xf0\x9f\x92\x85
2615;u+0001f485u+0001f3fe;\xf0\x9f\x92\x85\xf0\x9f\x8f\xbe
2616;u+0001f485;\xf0\x9f\x92\x85
2617;u+0001f485u+0001f3ff;\xf0\x9f\x92\x85\xf0\x9f\x8f\xbf
2618;u+0001f486;\xf0\x9f\x92\x86
2619;u+0001f486u+0001f3fb;\xf0\x9f\x92\x86\xf0\x9f\x8f\xbb
2620;u+0001f486;\xf0\x9f\x92\x86
2621;u+0001f486u+0001f3fc;\xf0\x9f\x92\x86\xf0\x9f\x8f\xbc
2622;u+0001f486;\xf0\x9f\x92\x86
2623;u+0001f486u+0001f3fd;\xf0\x9f\x92\x86\xf0\x9f\x8f\xbd
2624;u+0001f486;\xf0\x9f\x92\x86
2625;u+0001f486u+0001f3fe;\xf0\x9f\x92\x86\xf0\x9f\x8f\xbe
2626;u+0001f486;\xf0\x9f\x92\x86
2627;u+0001f486u+0001f3ff;\xf0\x9f\x92\x86\xf0\x9f\x8f\xbf
2628;u+0001f487;\xf0\x9f\x92\x87
2629;u+0001f487u+0001f3fb;\xf0\x9f\x92\x87\xf0\x9f\x8f\xbb
2630;u+0001f487;\xf0\x9f\x92\x87
2631;u+0001f487u+0001f3fc;\xf0\x9f\x92\x87\xf0\x9f\x8f\xbc
2632;u+0001f487;\xf0\x9f\x92\x87
2633;u+0001f487u+0001f3fd;\xf0\x9f\x92\x87\xf0\x9f\x8f\xbd
2634;u+0001f487;\xf0\x9f\x92\x87
2635;u+0001f487u+0001f3fe;\xf0\x9f\x92\x87\xf0\x9f\x8f\xbe
2636;u+0001f487;\xf0\x9f\x92\x87
2637;u+0001f487u+0001f3ff;\xf0\x9f\x92\x87\xf0\x9f\x8f\xbf
2638;u+0001f48f;\xf0\x9f\x92\x8f
2639;u+0001f48fu+0001f3fb;\xf0\x9f\x92\x8f\xf0\x9f\x8f\xbb
2640;u+0001f48f;\xf0\x9f\x92\x8f
2641;u+0001f48fu+0001f3fc;\xf0\x9f\x92\x8f\xf0\x9f\x8f\xbc
2642;u+0001f48f;\xf0\x9f\x92\x8f
2643;u+0001f48fu+0001f3fd;\xf0\x9f\x92\x8f\xf0\x9f\x8f\xbd
2644;u+0001f48f;\xf0\x9f\x92\x8f
2645;u+0001f48fu+0001f3fe;\xf0\x9f\x92\x8f\xf0\x9f\x8f\xbe
2646;u+0001f48f;\xf0\x9f\x92\x8f
2647;u+0001f48fu+0001f3ff;\xf0\x9f\x92\x8f\xf0\x9f\x8f\xbf
2648;u+0001f491;\xf0\x9f\x92\x91
2649;u+0001f491u+0001f3fb;\xf0\x9f\x92\x91\xf0\x9f\x8f\xbb
2650;u+0001f491;\xf0\x9f\x92\x91
2651;u+0001f491u+0001f3fc;\xf0\x9f\x92\x91\xf0\x9f\x8f\xbc
2652;u+0001f491;\xf0\x9f\x92\x91
2653;u+0001f491u+0001f3fd;\xf0\x9f\x92\x91\xf0\x9f\x8f\xbd
2654;u+0001f491;\xf0\x9f\x92\x91
2655;u+0001f491u+0001f3fe;\xf0\x9f\x92\x91\xf0\x9f\x8f\xbe
2656;u+0001f491;\xf0\x9f\x92\x91
2657;u+0001f491u+0001f3ff;\xf0\x9f\x92\x91\xf0\x9f\x8f\xbf
2658;u+0001f4aa;\xf0\x9f\x92\xaa
2659;u+0001f4aau+0001f3fb;\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb
2660;u+0001f4aa;\xf0\x9f\x92\xaa
2661;u+0001f4aau+0001f3fc;\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc
2662;u+0001f4aa;\xf0\x9f\x92\xaa
2663;u+0001f4aau+0001f3fd;\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbd
2664;u+0001f4aa;\xf0\x9f\x92\xaa
2665;u+0001f4aau+0001f3fe;\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbe
2666;u+0001f4aa;\xf0\x9f\x92\xaa
2667;u+0001f4aau+0001f3ff;\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbf
2668;u+0001f574;\xf0\x9f\x95\xb4
2669;u+0001f574u+0001f3fb;\xf0\x9f\x95\xb4\xf0\x9f\x8f\xbb
2670;u+0001f574;\xf0\x9f\x95\xb4
2671;u+0001f574u+0001f3fc;\xf0\x9f\x95\xb4\xf0\x9f\x8f\xbc
2672;u+0001f574;\xf0\x9f\x95\xb4
2673;u+0001f574u+0001f3fd;\xf0\x9f\x95\xb4\xf0\x9f\x8f\xbd
2674;u+0001f574;\xf0\x9f\x95\xb4
2675;u+0001f574u+0001f3fe;\xf0\x9f\x95\xb4\xf0\x9f\x8f\xbe
2676;u+0001f574;\xf0\x9f\x95\xb4
2677;u+0001f574u+0001f3ff;\xf0\x9f\x95\xb4\xf0\x9f\x8f\xbf
2678;u+0001f575;\xf0\x9f\x95\xb5
2679;u+0001f575u+0001f3fb;\xf0\x9f\x95\xb5\xf0\x9f\x8f\xbb
2680;u+0001f575;\xf0\x9f\x95\xb5
2681;u+0001f575u+0001f3fc;\xf0\x9f\x95\xb5\xf0\x9f\x8f\xbc
2682;u+0001f575;\xf0\x9f\x95\xb5
2683;u+0001f575u+0001f3fd;\xf0\x9f\x95\xb5\xf0\x9f\x8f\xbd
2684;u+0001f575;\xf0\x9f\x95\xb5
2685;u+0001f575u+0001f3fe;\xf0\x9f\x95\xb5\xf0\x9f\x8f\xbe
2686;u+0001f575;\xf0\x9f\x95\xb5
2687;u+0001f575u+0001f3ff;\xf0\x9f\x95\xb5\xf0\x9f\x8f\xbf
2688;u+0001f57a;\xf0\x9f\x95\xba
2689;u+0001f57au+0001f3fb;\xf0\x9f\x95\xba\xf0\x9f\x8f\xbb
2690;u+0001f57a;\xf0\x9f\x95\xba
2691;u+0001f57au+0001f3fc;\xf0\x9f\x95\xba\xf0\x9f\x8f\xbc
2692;u+0001f57a;\xf0\x9f\x95\xba
2693;u+0001f57au+0001f3fd;\xf0\x9f\x95\xba\xf0\x9f\x8f\xbd
2694;u+0001f57a;\xf0\x9f\x95\xba
2695;u+0001f57au+0001f3fe;\xf0\x9f\x95\xba\xf0\x9f\x8f\xbe
2696;u+0001f57a;\xf0\x9f\x95\xba
2697;u+0001f57au+0001f3ff;\xf0\x9f\x95\xba\xf0\x9f\x8f\xbf
2698;u+0001f590;\xf0\x9f\x96\x90
2699;u+0001f590u+0001f3fb;\xf0\x9f\x96\x90\xf0\x9f\x8f\xbb
2700;u+0001f590;\xf0\x9f\x96\x90
2701;u+0001f590u+0001f3fc;\xf0\x9f\x96\x90\xf0\x9f\x8f\xbc
2702;u+0001f590;\xf0\x9f\x96\x90
2703;u+0001f590u+0001f3fd;\xf0\x9f\x96\x90\xf0\x9f\x8f\xbd
2704;u+0001f590;\xf0\x9f\x96\x90
2705;u+0001f590u+0001f3fe;\xf0\x9f\x96\x90\xf0\x9f\x8f\xbe
2706;u+0001f590;\xf0\x9f\x96\x90
2707;u+0001f590u+0001f3ff;\xf0\x9f\x96\x90\xf0\x9f\x8f\xbf
2708;u+0001f595;\xf0\x9f\x96\x95
2709;u+0001f595u+0001f3fb;\xf0\x9f\x96\x95\xf0\x9f\x8f\xbb
2710;u+0001f595;\xf0\x9f\x96\x95
2711;u+0001f595u+0001f3fc;\xf0\x9f\x96\x95\xf0\x9f\x8f\xbc
2712;u+0001f595;\xf0\x9f\x96\x95
2713;u+0001f595u+0001f3fd;\xf0\x9f\x96\x95\xf0\x9f\x8f\xbd
2714;u+0001f595;\xf0\x9f\x96\x95
2715;u+0001f595u+0001f3fe;\xf0\x9f\x96\x95\xf0\x9f\x8f\xbe
2716;u+0001f595;\xf0\x9f\x96\x95
2717;u+0001f595u+0001f3ff;\xf0\x9f\x96\x95\xf0\x9f\x8f\xbf
2718;u+0001f596;\xf0\x9f\x96\x96
2719;u+0001f596u+0001f3fb;\xf0\x9f\x96\x96\xf0\x9f\x8f\xbb
2720;u+0001f596;\xf0\x9f\x96\x96
2721;u+0001f596u+0001f3fc;\xf0\x9f\x96\x96\xf0\x9f\x8f\xbc
2722;u+0001f596;\xf0\x9f\x96\x96
2723;u+0001f596u+0001f3fd;\xf0\x9f\x96\x96\xf0\x9f\x8f\xbd
2724;u+0001f596;\xf0\x9f\x96\x96
2725;u+0001f596u+0001f3fe;\xf0\x9f\x96\x96\xf0\x9f\x8f\xbe
2726;u+0001f596;\xf0\x9f\x96\x96
2727;u+0001f596u+0001f3ff;\xf0\x9f\x96\x96\xf0\x9f\x8f\xbf
2728;u+0001f645;\xf0\x9f\x99\x85
2729;u+0001f645u+0001f3fb;\xf0\x9f\x99\x85\xf0\x9f\x8f\xbb
2730;u+0001f645;\xf0\x9f\x99\x85
2731;u+0001f645u+0001f3fc;\xf0\x9f\x99\x85\xf0\x9f\x8f\xbc
2732;u+0001f645;\xf0\x9f\x99\x85
2733;u+0001f645u+0001f3fd;\xf0\x9f\x99\x85\xf0\x9f\x8f\xbd
2734;u+0001f645;\xf0\x9f\x99\x85
2735;u+0001f645u+0001f3fe;\xf0\x9f\x99\x85\xf0\x9f\x8f\xbe
2736;u+0001f645;\xf0\x9f\x99\x85
2737;u+0001f645u+0001f3ff;\xf0\x9f\x99\x85\xf0\x9f\x8f\xbf
2738;u+0001f646;\xf0\x9f\x99\x86
2739;u+0001f646u+0001f3fb;\xf0\x9f\x99\x86\xf0\x9f\x8f\xbb
2740;u+0001f646;\xf0\x9f\x99\x86
2741;u+0001f646u+0001f3fc;\xf0\x9f\x99\x86\xf0\x9f\x8f\xbc
2742;u+0001f646;\xf0\x9f\x99\x86
2743;u+0001f646u+0001f3fd;\xf0\x9f\x99\x86\xf0\x9f\x8f\xbd
2744;u+0001f646;\xf0\x9f\x99\x86
2745;u+0001f646u+0001f3fe;\xf0\x9f\x99\x86\xf0\x9f\x8f\xbe
2746;u+0001f646;\xf0\x9f\x99\x86
2747;u+0001f646u+0001f3ff;\xf0\x9f\x99\x86\xf0\x9f\x8f\xbf
2748;u+0001f647;\xf0\x9f\x99\x87
2749;u+0001f647u+0001f3fb;\xf0\x9f\x99\x87\xf0\x9f\x8f\xbb
2750;u+0001f647;\xf0\x9f\x99\x87
2751;u+0001f647u+0001f3fc;\xf0\x9f\x99\x87\xf0\x9f\x8f\xbc
2752;u+0001f647;\xf0\x9f\x99\x87
2753;u+0001f647u+0001f3fd;\xf0\x9f\x99\x87\xf0\x9f\x8f\xbd
2754;u+0001f647;\xf0\x9f\x99\x87
2755;u+0001f647u+0001f3fe;\xf0\x9f\x99\x87\xf0\x9f\x8f\xbe
2756;u+0001f647;\xf0\x9f\x99\x87
2757;u+0001f647u+0001f3ff;\xf0\x9f\x99\x87\xf0\x9f\x8f\xbf
2758;u+0001f64b;\xf0\x9f\x99\x8b
2759;u+0001f64bu+0001f3fb;\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb
2760;u+0001f64b;\xf0\x9f\x99\x8b
2761;u+0001f64bu+0001f3fc;\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbc
2762;u+0001f64b;\xf0\x9f\x99\x8b
2763;u+0001f64bu+0001f3fd;\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbd
2764;u+0001f64b;\xf0\x9f\x99\x8b
2765;u+0001f64bu+0001f3fe;\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbe
2766;u+0001f64b;\xf0\x9f\x99\x8b
2767;u+0001f64bu+0001f3ff;\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbf
2768;u+0001f64c;\xf0\x9f\x99\x8c
2769;u+0001f64cu+0001f3fb;\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb
2770;u+0001f64c;\xf0\x9f\x99\x8c
2771;u+0001f64cu+0001f3fc;\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc
2772;u+0001f64c;\xf0\x9f\x99\x8c
2773;u+0001f64cu+0001f3fd;\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd
2774;u+0001f64c;\xf0\x9f\x99\x8c
2775;u+0001f64cu+0001f3fe;\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe
2776;u+0001f64c;\xf0\x9f\x99\x8c
2777;u+0001f64cu+0001f3ff;\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbf
2778;u+0001f64d;\xf0\x9f\x99\x8d
2779;u+0001f64du+0001f3fb;\xf0\x9f\x99\x8d\xf0\x9f\x8f\xbb
2780;u+0001f64d;\xf0\x9f\x99\x8d
2781;u+0001f64du+0001f3fc;\xf0\x9f\x99\x8d\xf0\x9f\x8f\xbc
2782;u+0001f64d;\xf0\x9f\x99\x8d
2783;u+0001f64du+0001f3fd;\xf0\x9f\x99\x8d\xf0\x9f\x8f\xbd
2784;u+0001f64d;\xf0\x9f\x99\x8d
2785;u+0001f64du+0001f3fe;\xf0\x9f\x99\x8d\xf0\x9f\x8f\xbe
2786;u+0001f64d;\xf0\x9f\x99\x8d
2787;u+0001f64du+0001f3ff;\xf0\x9f\x99\x8d\xf0\x9f\x8f\xbf
2788;u+0001f64e;\xf0\x9f\x99\x8e
2789;u+0001f64eu+0001f3fb;\xf0\x9f\x99\x8e\xf0\x9f\x8f\xbb
2790;u+0001f64e;\xf0\x9f\x99\x8e
2791;u+0001f64eu+0001f3fc;\xf0\x9f\x99\x8e\xf0\x9f\x8f\xbc
2792;u+0001f64e;\xf0\x9f\x99\x8e
2793;u+0001f64eu+0001f3fd;\xf0\x9f\x99\x8e\xf0\x9f\x8f\xbd
2794;u+0001f64e;\xf0\x9f\x99\x8e
2795;u+0001f64eu+0001f3fe;\xf0\x9f\x99\x8e\xf0\x9f\x8f\xbe
2796;u+0001f64e;\xf0\x9f\x99\x8e
2797;u+0001f64eu+0001f3ff;\xf0\x9f\x99\x8e\xf0\x9f\x8f\xbf
2798;u+0001f64f;\xf0\x9f\x99\x8f
2799;u+0001f64fu+0001f3fb;\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb
2800;u+0001f64f;\xf0\x9f\x99\x8f
2801;u+0001f64fu+0001f3fc;\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc
2802;u+0001f64f;\xf0\x9f\x99\x8f
2803;u+0001f64fu+0001f3fd;\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd
2804;u+0001f64f;\xf0\x9f\x99\x8f
2805;u+0001f64fu+0001f3fe;\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe
2806;u+0001f64f;\xf0\x9f\x99\x8f
2807;u+0001f64fu+0001f3ff;\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf
2808;u+0001f6a3;\xf0\x9f\x9a\xa3
2809;u+0001f6a3u+0001f3fb;\xf0\x9f\x9a\xa3\xf0\x9f\x8f\xbb
2810;u+0001f6a3;\xf0\x9f\x9a\xa3
2811;u+0001f6a3u+0001f3fc;\xf0\x9f\x9a\xa3\xf0\x9f\x8f\xbc
2812;u+0001f6a3;\xf0\x9f\x9a\xa3
2813;u+0001f6a3u+0001f3fd;\xf0\x9f\x9a\xa3\xf0\x9f\x8f\xbd
2814;u+0001f6a3;\xf0\x9f\x9a\xa3
2815;u+0001f6a3u+0001f3fe;\xf0\x9f\x9a\xa3\xf0\x9f\x8f\xbe
2816;u+0001f6a3;\xf0\x9f\x9a\xa3
2817;u+0001f6a3u+0001f3ff;\xf0\x9f\x9a\xa3\xf0\x9f\x8f\xbf
2818;u+0001f6b4;\xf0\x9f\x9a\xb4
2819;u+0001f6b4u+0001f3fb;\xf0\x9f\x9a\xb4\xf0\x9f\x8f\xbb
2820;u+0001f6b4;\xf0\x9f\x9a\xb4
2821;u+0001f6b4u+0001f3fc;\xf0\x9f\x9a\xb4\xf0\x9f\x8f\xbc
2822;u+0001f6b4;\xf0\x9f\x9a\xb4
2823;u+0001f6b4u+0001f3fd;\xf0\x9f\x9a\xb4\xf0\x9f\x8f\xbd
2824;u+0001f6b4;\xf0\x9f\x9a\xb4
2825;u+0001f6b4u+0001f3fe;\xf0\x9f\x9a\xb4\xf0\x9f\x8f\xbe
2826;u+0001f6b4;\xf0\x9f\x9a\xb4
2827;u+0001f6b4u+0001f3ff;\xf0\x9f\x9a\xb4\xf0\x9f\x8f\xbf
2828;u+0001f6b5;\xf0\x9f\x9a\xb5
2829;u+0001f6b5u+0001f3fb;\xf0\x9f\x9a\xb5\xf0\x9f\x8f\xbb
2830;u+0001f6b5;\xf0\x9f\x9a\xb5
2831;u+0001f6b5u+0001f3fc;\xf0\x9f\x9a\xb5\xf0\x9f\x8f\xbc
2832;u+0001f6b5;\xf0\x9f\x9a\xb5
2833;u+0001f6b5u+0001f3fd;\xf0\x9f\x9a\xb5\xf0\x9f\x8f\xbd
2834;u+0001f6b5;\xf0\x9f\x9a\xb5
2835;u+0001f6b5u+0001f3fe;\xf0\x9f\x9a\xb5\xf0\x9f\x8f\xbe
2836;u+0001f6b5;\xf0\x9f\x9a\xb5
2837;u+0001f6b5u+0001f3ff;\xf0\x9f\x9a\xb5\xf0\x9f\x8f\xbf
2838;u+0001f6b6;\xf0\x9f\x9a\xb6
2839;u+0001f6b6u+0001f3fb;\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbb
2840;u+0001f6b6;\xf0\x9f\x9a\xb6
2841;u+0001f6b6u+0001f3fc;\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbc
2842;u+0001f6b6;\xf0\x9f\x9a\xb6
2843;u+0001f6b6u+0001f3fd;\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbd
2844;u+0001f6b6;\xf0\x9f\x9a\xb6
2845;u+0001f6b6u+0001f3fe;\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbe
2846;u+0001f6b6;\xf0\x9f\x9a\xb6
2847;u+0001f6b6u+0001f3ff;\xf0\x9f\x9a\xb6\xf0\x9f\x8f\xbf
2848;u+0001f6c0;\xf0\x9f\x9b\x80
2849;u+0001f6c0u+0001f3fb;\xf0\x9f\x9b\x80\xf0\x9f\x8f\xbb
2850;u+0001f6c0;\xf0\x9f\x9b\x80
2851;u+0001f6c0u+0001f3fc;\xf0\x9f\x9b\x80\xf0\x9f\x8f\xbc
2852;u+0001f6c0;\xf0\x9f\x9b\x80
2853;u+0001f6c0u+0001f3fd;\xf0\x9f\x9b\x80\xf0\x9f\x8f\xbd
2854;u+0001f6c0;\xf0\x9f\x9b\x80
2855;u+0001f6c0u+0001f3fe;\xf0\x9f\x9b\x80\xf0\x9f\x8f\xbe
2856;u+0001f6c0;\xf0\x9f\x9b\x80
2857;u+0001f6c0u+0001f3ff;\xf0\x9f\x9b\x80\xf0\x9f\x8f\xbf
2858;u+0001f6cc;\xf0\x9f\x9b\x8c
2859;u+0001f6ccu+0001f3fb;\xf0\x9f\x9b\x8c\xf0\x9f\x8f\xbb
2860;u+0001f6cc;\xf0\x9f\x9b\x8c
2861;u+0001f6ccu+0001f3fc;\xf0\x9f\x9b\x8c\xf0\x9f\x8f\xbc
2862;u+0001f6cc;\xf0\x9f\x9b\x8c
2863;u+0001f6ccu+0001f3fd;\xf0\x9f\x9b\x8c\xf0\x9f\x8f\xbd
2864;u+0001f6cc;\xf0\x9f\x9b\x8c
2865;u+0001f6ccu+0001f3fe;\xf0\x9f\x9b\x8c\xf0\x9f\x8f\xbe
2866;u+0001f6cc;\xf0\x9f\x9b\x8c
2867;u+0001f6ccu+0001f3ff;\xf0\x9f\x9b\x8c\xf0\x9f\x8f\xbf
2868;u+0001f90c;\xf0\x9f\xa4\x8c
2869;u+0001f90cu+0001f3fb;\xf0\x9f\xa4\x8c\xf0\x9f\x8f\xbb
2870;u+0001f90c;\xf0\x9f\xa4\x8c
2871;u+0001f90cu+0001f3fc;\xf0\x9f\xa4\x8c\xf0\x9f\x8f\xbc
2872;u+0001f90c;\xf0\x9f\xa4\x8c
2873;u+0001f90cu+0001f3fd;\xf0\x9f\xa4\x8c\xf0\x9f\x8f\xbd
2874;u+0001f90c;\xf0\x9f\xa4\x8c
2875;u+0001f90cu+0001f3fe;\xf0\x9f\xa4\x8c\xf0\x9f\x8f\xbe
2876;u+0001f90c;\xf0\x9f\xa4\x8c
2877;u+0001f90cu+0001f3ff;\xf0\x9f\xa4\x8c\xf0\x9f\x8f\xbf
2878;u+0001f90f;\xf0\x9f\xa4\x8f
2879;u+0001f90fu+0001f3fb;\xf0\x9f\xa4\x8f\xf0\x9f\x8f\xbb
2880;u+0001f90f;\xf0\x9f\xa4\x8f
2881;u+0001f90fu+0001f3fc;\xf0\x9f\xa4\x8f\xf0\x9f\x8f\xbc
2882;u+0001f90f;\xf0\x9f\xa4\x8f
2883;u+0001f90fu+0001f3fd;\xf0\x9f\xa4\x8f\xf0\x9f\x8f\xbd
2884;u+0001f90f;\xf0\x9f\xa4\x8f
2885;u+0001f90fu+0001f3fe;\xf0\x9f\xa4\x8f\xf0\x9f\x8f\xbe
2886;u+0001f90f;\xf0\x9f\xa4\x8f
2887;u+0001f90fu+0001f3ff;\xf0\x9f\xa4\x8f\xf0\x9f\x8f\xbf
2888;u+0001f918;\xf0\x9f\xa4\x98
2889;u+0001f918u+0001f3fb;\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbb
2890;u+0001f918;\xf0\x9f\xa4\x98
2891;u+0001f918u+0001f3fc;\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbc
2892;u+0001f918;\xf0\x9f\xa4\x98
2893;u+0001f918u+0001f3fd;\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbd
2894;u+0001f918;\xf0\x9f\xa4\x98
2895;u+0001f918u+0001f3fe;\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbe
2896;u+0001f918;\xf0\x9f\xa4\x98
2897;u+0001f918u+0001f3ff;\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbf
2898;u+0001f919;\xf0\x9f\xa4\x99
2899;u+0001f919u+0001f3fb;\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbb
2900;u+0001f919;\xf0\x9f\xa4\x99
2901;u+0001f919u+0001f3fc;\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbc
2902;u+0001f919;\xf0\x9f\xa4\x99
2903;u+0001f919u+0001f3fd;\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbd
2904;u+0001f919;\xf0\x9f\xa4\x99
2905;u+0001f919u+0001f3fe;\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbe
2906;u+0001f919;\xf0\x9f\xa4\x99
2907;u+0001f919u+0001f3ff;\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbf
2908;u+0001f91a;\xf0\x9f\xa4\x9a
2909;u+0001f91au+0001f3fb;\xf0\x9f\xa4\x9a\xf0\x9f\x8f\xbb
2910;u+0001f91a;\xf0\x9f\xa4\x9a
2911;u+0001f91au+0001f3fc;\xf0\x9f\xa4\x9a\xf0\x9f\x8f\xbc
2912;u+0001f91a;\xf0\x9f\xa4\x9a
2913;u+0001f91au+0001f3fd;\xf0\x9f\xa4\x9a\xf0\x9f\x8f\xbd
2914;u+0001f91a;\xf0\x9f\xa4\x9a
2915;u+0001f91au+0001f3fe;\xf0\x9f\xa4\x9a\xf0\x9f\x8f\xbe
2916;u+0001f91a;\xf0\x9f\xa4\x9a
2917;u+0001f91au+0001f3ff;\xf0\x9f\xa4\x9a\xf0\x9f\x8f\xbf
2918;u+0001f91b;\xf0\x9f\xa4\x9b
2919;u+0001f91bu+0001f3fb;\xf0\x9f\xa4\x9b\xf0\x9f\x8f\xbb
2920;u+0001f91b;\xf0\x9f\xa4\x9b
2921;u+0001f91bu+0001f3fc;\xf0\x9f\xa4\x9b\xf0\x9f\x8f\xbc
2922;u+0001f91b;\xf0\x9f\xa4\x9b
2923;u+0001f91bu+0001f3fd;\xf0\x9f\xa4\x9b\xf0\x9f\x8f\xbd
2924;u+0001f91b;\xf0\x9f\xa4\x9b
2925;u+0001f91bu+0001f3fe;\xf0\x9f\xa4\x9b\xf0\x9f\x8f\xbe
2926;u+0001f91b;\xf0\x9f\xa4\x9b
2927;u+0001f91bu+0001f3ff;\xf0\x9f\xa4\x9b\xf0\x9f\x8f\xbf
2928;u+0001f91c;\xf0\x9f\xa4\x9c
2929;u+0001f91cu+0001f3fb;\xf0\x9f\xa4\x9c\xf0\x9f\x8f\xbb
2930;u+0001f91c;\xf0\x9f\xa4\x9c
2931;u+0001f91cu+0001f3fc;\xf0\x9f\xa4\x9c\xf0\x9f\x8f\xbc
2932;u+0001f91c;\xf0\x9f\xa4\x9c
2933;u+0001f91cu+0001f3fd;\xf0\x9f\xa4\x9c\xf0\x9f\x8f\xbd
2934;u+0001f91c;\xf0\x9f\xa4\x9c
2935;u+0001f91cu+0001f3fe;\xf0\x9f\xa4\x9c\xf0\x9f\x8f\xbe
2936;u+0001f91c;\xf0\x9f\xa4\x9c
2937;u+0001f91cu+0001f3ff;\xf0\x9f\xa4\x9c\xf0\x9f\x8f\xbf
2938;u+0001f91d;\xf0\x9f\xa4\x9d
2939;u+0001f91du+0001f3fb;\xf0\x9f\xa4\x9d\xf0\x9f\x8f\xbb
2940;u+0001f91d;\xf0\x9f\xa4\x9d
2941;u+0001f91du+0001f3fc;\xf0\x9f\xa4\x9d\xf0\x9f\x8f\xbc
2942;u+0001f91d;\xf0\x9f\xa4\x9d
2943;u+0001f91du+0001f3fd;\xf0\x9f\xa4\x9d\xf0\x9f\x8f\xbd
2944;u+0001f91d;\xf0\x9f\xa4\x9d
2945;u+0001f91du+0001f3fe;\xf0\x9f\xa4\x9d\xf0\x9f\x8f\xbe
2946;u+0001f91d;\xf0\x9f\xa4\x9d
2947;u+0001f91du+0001f3ff;\xf0\x9f\xa4\x9d\xf0\x9f\x8f\xbf
2948;u+0001f91e;\xf0\x9f\xa4\x9e
2949;u+0001f91eu+0001f3fb;\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbb
2950;u+0001f91e;\xf0\x9f\xa4\x9e
2951;u+0001f91eu+0001f3fc;\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbc
2952;u+0001f91e;\xf0\x9f\xa4\x9e
2953;u+0001f91eu+0001f3fd;\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbd
2954;u+0001f91e;\xf0\x9f\xa4\x9e
2955;u+0001f91eu+0001f3fe;\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbe
2956;u+0001f91e;\xf0\x9f\xa4\x9e
2957;u+0001f91eu+0001f3ff;\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbf
2958;u+0001f91f;\xf0\x9f\xa4\x9f
2959;u+0001f91fu+0001f3fb;\xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbb
2960;u+0001f91f;\xf0\x9f\xa4\x9f
2961;u+0001f91fu+0001f3fc;\xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc
2962;u+0001f91f;\xf0\x9f\xa4\x9f
